cve_id,vendor,product,repo_key,final_repo_key,github_url,ref_kind,source_tags,verdict,confidence,audit_reason,stored_decision_rule,stored_fitness,checked_url,final_url,http_status,github_title,github_description,recommended_action,recommended_reason,repo_action_canonical_repo_key
CVE-2024-24578,raspberrymatic,raspberrymatic,jens-maus@raspberrymatic,openccu@openccu,https://github.com/jens-maus/RaspberryMatic/security/advisories/GHSA-q967-q4j8-637h,repo_or_file,Exploit;Vendor Advisory,likely_product_repo_owner_diff,medium,product-repo name matches but owner differs from CPE vendor,ref_clean_repo_score_ge_threshold,0.7173379938570534,https://github.com/jens-maus/raspberrymatic,https://github.com/OpenCCU/OpenCCU,200,"GitHub - OpenCCU/OpenCCU: :house: Buildroot-based, cloud-free smart-home platform for a Homematic IP CCU (CCU3/ELV-Charly). Runs on Raspberry Pi & x86/ARM or as a virtual appliance (Proxmox VE, Home Assistant, Docker/LXC/K8s)... · GitHub",":house: Buildroot-based, cloud-free smart-home platform for a Homematic IP CCU (CCU3/ELV-Charly). Runs on Raspberry Pi &amp; x86/ARM or as a virtual appliance (Proxmox VE, Home Assistant, Docker/LX...",keep_review_not_auto_accept,medium_likely_product_or_redirected_name_variant,openccu@openccu
CVE-2024-24759,mindsdb,mindsdb,mindsdb@mindsdb,mindsdb@minds,https://github.com/mindsdb/mindsdb/commit/5f7496481bd3db1d06a2d2e62c0dce960a1fe12b,commit,Patch,confirmed_product_repo,high,product-repo and vendor-owner names match strongly,score_threshold,1.0,https://github.com/mindsdb/mindsdb,https://github.com/mindsdb/minds,200,GitHub - mindsdb/minds: Delegate anything. It comes back done. · GitHub,Delegate anything. It comes back done. Contribute to mindsdb/minds development by creating an account on GitHub.,canonicalize_repo_key_or_store_redirect_alias,github_root_redirects_to_different_owner_repo,mindsdb@minds
CVE-2024-25165,swftools,swftools,matthiaskramm@swftools,swftools@swftools,https://github.com/matthiaskramm/swftools/issues/217,issue,Exploit;Issue Tracking;Third Party Advisory,confirmed_product_repo_owner_diff,high,product-repo name matches and GitHub title/description contains product identity,ref_clean_repo_score_ge_threshold,0.6930769230769231,https://github.com/matthiaskramm/swftools,https://github.com/swftools/swftools,200,GitHub - swftools/swftools: Utilities for editing and generating Adobe Flash (SWF) files. · GitHub,Utilities for editing and generating Adobe Flash (SWF) files. - swftools/swftools,canonicalize_repo_key_or_store_redirect_alias,github_root_redirects_to_different_owner_repo,swftools@swftools
CVE-2024-26333,swftools,swftools,matthiaskramm@swftools,swftools@swftools,https://github.com/matthiaskramm/swftools/issues/219,issue,Exploit;Issue Tracking;Third Party Advisory,confirmed_product_repo_owner_diff,high,product-repo name matches and GitHub title/description contains product identity,ref_clean_repo_score_ge_threshold,0.6930769230769231,https://github.com/matthiaskramm/swftools,https://github.com/swftools/swftools,200,GitHub - swftools/swftools: Utilities for editing and generating Adobe Flash (SWF) files. · GitHub,Utilities for editing and generating Adobe Flash (SWF) files. - swftools/swftools,canonicalize_repo_key_or_store_redirect_alias,github_root_redirects_to_different_owner_repo,swftools@swftools
CVE-2024-26334,swftools,swftools,matthiaskramm@swftools,swftools@swftools,https://github.com/matthiaskramm/swftools/issues/221,issue,Exploit;Issue Tracking;Third Party Advisory,confirmed_product_repo_owner_diff,high,product-repo name matches and GitHub title/description contains product identity,ref_clean_repo_score_ge_threshold,0.6930769230769231,https://github.com/matthiaskramm/swftools,https://github.com/swftools/swftools,200,GitHub - swftools/swftools: Utilities for editing and generating Adobe Flash (SWF) files. · GitHub,Utilities for editing and generating Adobe Flash (SWF) files. - swftools/swftools,canonicalize_repo_key_or_store_redirect_alias,github_root_redirects_to_different_owner_repo,swftools@swftools
CVE-2024-26335,swftools,swftools,matthiaskramm@swftools,swftools@swftools,https://github.com/matthiaskramm/swftools/issues/222,issue,Exploit;Issue Tracking;Third Party Advisory,confirmed_product_repo_owner_diff,high,product-repo name matches and GitHub title/description contains product identity,ref_clean_repo_score_ge_threshold,0.6930769230769231,https://github.com/matthiaskramm/swftools,https://github.com/swftools/swftools,200,GitHub - swftools/swftools: Utilities for editing and generating Adobe Flash (SWF) files. · GitHub,Utilities for editing and generating Adobe Flash (SWF) files. - swftools/swftools,canonicalize_repo_key_or_store_redirect_alias,github_root_redirects_to_different_owner_repo,swftools@swftools
CVE-2024-26337,swftools,swftools,matthiaskramm@swftools,swftools@swftools,https://github.com/matthiaskramm/swftools/issues/223,issue,Exploit;Third Party Advisory,confirmed_product_repo_owner_diff,high,product-repo name matches and GitHub title/description contains product identity,ref_clean_repo_score_ge_threshold,0.6930769230769231,https://github.com/matthiaskramm/swftools,https://github.com/swftools/swftools,200,GitHub - swftools/swftools: Utilities for editing and generating Adobe Flash (SWF) files. · GitHub,Utilities for editing and generating Adobe Flash (SWF) files. - swftools/swftools,canonicalize_repo_key_or_store_redirect_alias,github_root_redirects_to_different_owner_repo,swftools@swftools
CVE-2024-26339,swftools,swftools,matthiaskramm@swftools,swftools@swftools,https://github.com/matthiaskramm/swftools/issues/225,issue,Exploit;Third Party Advisory,confirmed_product_repo_owner_diff,high,product-repo name matches and GitHub title/description contains product identity,ref_clean_repo_score_ge_threshold,0.6930769230769231,https://github.com/matthiaskramm/swftools,https://github.com/swftools/swftools,200,GitHub - swftools/swftools: Utilities for editing and generating Adobe Flash (SWF) files. · GitHub,Utilities for editing and generating Adobe Flash (SWF) files. - swftools/swftools,canonicalize_repo_key_or_store_redirect_alias,github_root_redirects_to_different_owner_repo,swftools@swftools
CVE-2024-27564,dirk1983,chatgpt,dirk1983@chatgpt,dirk1983@deepseek,https://github.com/dirk1983/chatgpt/issues/114,issue,Exploit;Issue Tracking;Mitigation;Vendor Advisory,confirmed_product_repo,high,product-repo and vendor-owner names match strongly,score_threshold,1.0,https://github.com/dirk1983/chatgpt,https://github.com/dirk1983/deepseek,200,GitHub - dirk1983/deepseek: 演示站可以免费使用deepseek-r1满血模型进行AI对话，并支持使用stablediffusion模型画图。本项目是PHP版调用DeepSeek第三方接口进行问答和画图，采用Stream流模式通信，一边生成一边输出。前端采用EventSource，支持Markdown格式解析，支持公式显示，代码有着色处理，支持画图。页面UI简洁，支持上下文连续会话。源码只有几个文件，没用任何框架，支持所有PHP版本，全部开源，极易二开，适合PHP初学者。保姆级教程，账号等周边资源，欢迎进群交流，一切全免费。 · GitHub,演示站可以免费使用deepseek-r1满血模型进行AI对话，并支持使用stablediffusion模型画图。本项目是PHP版调用DeepSeek第三方接口进行问答和画图，采用Stream流模式通信，一边生成一边输出。前端采用EventSource，支持Markdown格式解析，支持公式显示，代码有着色处理，支持画图。页面UI简洁，支持上下文连续会话。源码只有几个文件，没用任何框架，支持所...,canonicalize_repo_key_or_store_redirect_alias,github_root_redirects_to_different_owner_repo,dirk1983@deepseek
CVE-2024-28186,freescout,freescout,freescout-helpdesk@freescout,freescout-help-desk@freescout,https://github.com/freescout-helpdesk/freescout/commit/33639a89554998dcac645613130a27ac7872605e,commit,Patch,confirmed_product_repo_owner_diff,high,product-repo name matches and GitHub title/description contains product identity,ref_clean_repo_score_ge_threshold,0.850735294117647,https://github.com/freescout-helpdesk/freescout,https://github.com/freescout-help-desk/freescout,200,GitHub - freescout-help-desk/freescout: FreeScout — Free self-hosted help desk & shared mailbox (Zendesk / Help Scout alternative) · GitHub,FreeScout — Free self-hosted help desk & shared mailbox (Zendesk / Help Scout alternative) - freescout-help-desk/freescout,canonicalize_repo_key_or_store_redirect_alias,github_root_redirects_to_different_owner_repo,freescout-help-desk@freescout
CVE-2024-28199,phlex,phlex,phlex-ruby@phlex,yippee-fun@phlex,https://github.com/phlex-ruby/phlex/commit/aa50c604cdee1d0ce7ef068a4c66cbd5d43f96a1,commit,Patch,confirmed_product_repo,high,product-repo and vendor-owner names match strongly,score_threshold,0.986,https://github.com/phlex-ruby/phlex,https://github.com/yippee-fun/phlex,200,GitHub - yippee-fun/phlex: Object-oriented views in Ruby. · GitHub,Object-oriented views in Ruby. Contribute to yippee-fun/phlex development by creating an account on GitHub.,canonicalize_repo_key_or_store_redirect_alias,github_root_redirects_to_different_owner_repo,yippee-fun@phlex
CVE-2024-29068,canonical,snapd,snapcore@snapd,canonical@snapd,https://github.com/snapcore/snapd/commit/b66fee81606a1c05f965a876ccbaf44174194063,commit,Patch,confirmed_product_repo_owner_diff,high,product-repo name matches and GitHub title/description contains product identity,ref_clean_repo_score_ge_threshold,0.6811111111111111,https://github.com/snapcore/snapd,https://github.com/canonical/snapd,200,GitHub - canonical/snapd: The snapd and snap tools enable systems to work with .snap files. · GitHub,The snapd and snap tools enable systems to work with .snap files. - canonical/snapd,canonicalize_repo_key_or_store_redirect_alias,github_root_redirects_to_different_owner_repo,canonical@snapd
CVE-2024-29069,canonical,snapd,snapcore@snapd,canonical@snapd,https://github.com/snapcore/snapd/pull/13682,pull,Issue Tracking;Patch,confirmed_product_repo_owner_diff,high,product-repo name matches and GitHub title/description contains product identity,ref_clean_repo_score_ge_threshold,0.6811111111111111,https://github.com/snapcore/snapd,https://github.com/canonical/snapd,200,GitHub - canonical/snapd: The snapd and snap tools enable systems to work with .snap files. · GitHub,The snapd and snap tools enable systems to work with .snap files. - canonical/snapd,canonicalize_repo_key_or_store_redirect_alias,github_root_redirects_to_different_owner_repo,canonical@snapd
CVE-2024-29184,freescout,freescout,freescout-helpdesk@freescout,freescout-help-desk@freescout,https://github.com/freescout-helpdesk/freescout/security/advisories/GHSA-fffc-phh8-5h4v,repo_or_file,Exploit;Vendor Advisory,confirmed_product_repo_owner_diff,high,product-repo name matches and GitHub title/description contains product identity,ref_clean_repo_score_ge_threshold,0.850735294117647,https://github.com/freescout-helpdesk/freescout,https://github.com/freescout-help-desk/freescout,200,GitHub - freescout-help-desk/freescout: FreeScout — Free self-hosted help desk & shared mailbox (Zendesk / Help Scout alternative) · GitHub,FreeScout — Free self-hosted help desk & shared mailbox (Zendesk / Help Scout alternative) - freescout-help-desk/freescout,canonicalize_repo_key_or_store_redirect_alias,github_root_redirects_to_different_owner_repo,freescout-help-desk@freescout
CVE-2024-29185,freescout,freescout,freescout-helpdesk@freescout,freescout-help-desk@freescout,https://github.com/freescout-helpdesk/freescout/security/advisories/GHSA-7p9x-ch4c-vqj9,repo_or_file,Exploit;Vendor Advisory,confirmed_product_repo_owner_diff,high,product-repo name matches and GitHub title/description contains product identity,ref_clean_repo_score_ge_threshold,0.850735294117647,https://github.com/freescout-helpdesk/freescout,https://github.com/freescout-help-desk/freescout,200,GitHub - freescout-help-desk/freescout: FreeScout — Free self-hosted help desk & shared mailbox (Zendesk / Help Scout alternative) · GitHub,FreeScout — Free self-hosted help desk & shared mailbox (Zendesk / Help Scout alternative) - freescout-help-desk/freescout,canonicalize_repo_key_or_store_redirect_alias,github_root_redirects_to_different_owner_repo,freescout-help-desk@freescout
CVE-2024-32964,lobehub,lobe_chat,lobehub@lobe-chat,lobehub@lobehub,https://github.com/lobehub/lobe-chat/commit/465665a735556669ee30446c7ea9049a20cc7c37,commit,Patch,confirmed_product_repo,high,product-repo and vendor-owner names match strongly,score_threshold,1.0,https://github.com/lobehub/lobe-chat,https://github.com/lobehub/lobehub,200,"GitHub - lobehub/lobehub: 🤯 LobeHub is your Chief Agent Operator, organizing your agents into 7×24 operations by hiring, scheduling, and reporting on your entire AI team. · GitHub","🤯 LobeHub is your Chief Agent Operator, organizing your agents into 7×24 operations by hiring, scheduling, and reporting on your entire AI team. - lobehub/lobehub",canonicalize_repo_key_or_store_redirect_alias,github_root_redirects_to_different_owner_repo,lobehub@lobehub
CVE-2024-32965,lobehub,lobe_chat,lobehub@lobe-chat,lobehub@lobehub,https://github.com/lobehub/lobe-chat/commit/e960a23b0c69a5762eb27d776d33dac443058faf,commit,Patch,confirmed_product_repo,high,product-repo and vendor-owner names match strongly,score_threshold,1.0,https://github.com/lobehub/lobe-chat,https://github.com/lobehub/lobehub,200,"GitHub - lobehub/lobehub: 🤯 LobeHub is your Chief Agent Operator, organizing your agents into 7×24 operations by hiring, scheduling, and reporting on your entire AI team. · GitHub","🤯 LobeHub is your Chief Agent Operator, organizing your agents into 7×24 operations by hiring, scheduling, and reporting on your entire AI team. - lobehub/lobehub",canonicalize_repo_key_or_store_redirect_alias,github_root_redirects_to_different_owner_repo,lobehub@lobehub
CVE-2024-34697,freescout,freescout,freescout-helpdesk@freescout,freescout-help-desk@freescout,https://github.com/freescout-helpdesk/freescout/commit/99a4b4b4e153c82e273e549b9efbf6db4a2d8328,commit,Patch,confirmed_product_repo_owner_diff,high,product-repo name matches and GitHub title/description contains product identity,ref_clean_repo_score_ge_threshold,0.850735294117647,https://github.com/freescout-helpdesk/freescout,https://github.com/freescout-help-desk/freescout,200,GitHub - freescout-help-desk/freescout: FreeScout — Free self-hosted help desk & shared mailbox (Zendesk / Help Scout alternative) · GitHub,FreeScout — Free self-hosted help desk & shared mailbox (Zendesk / Help Scout alternative) - freescout-help-desk/freescout,canonicalize_repo_key_or_store_redirect_alias,github_root_redirects_to_different_owner_repo,freescout-help-desk@freescout
CVE-2024-34698,freescout,freescout,freescout-helpdesk@freescout,freescout-help-desk@freescout,https://github.com/freescout-helpdesk/freescout/commit/2614514bc6d6c4ad563202a1c9cae5a97b195cc5,commit,Patch,confirmed_product_repo_owner_diff,high,product-repo name matches and GitHub title/description contains product identity,ref_clean_repo_score_ge_threshold,0.850735294117647,https://github.com/freescout-helpdesk/freescout,https://github.com/freescout-help-desk/freescout,200,GitHub - freescout-help-desk/freescout: FreeScout — Free self-hosted help desk & shared mailbox (Zendesk / Help Scout alternative) · GitHub,FreeScout — Free self-hosted help desk & shared mailbox (Zendesk / Help Scout alternative) - freescout-help-desk/freescout,canonicalize_repo_key_or_store_redirect_alias,github_root_redirects_to_different_owner_repo,freescout-help-desk@freescout
CVE-2024-36406,salesagility,suitecrm,salesagility@suitecrm,suitecrm@suitecrm,https://github.com/salesagility/SuiteCRM/security/advisories/GHSA-hcw8-p37h-8hrv,repo_or_file,Vendor Advisory,confirmed_product_repo,high,product-repo and vendor-owner names match strongly,score_threshold,1.0,https://github.com/salesagility/suitecrm,https://github.com/SuiteCRM/SuiteCRM,200,GitHub - SuiteCRM/SuiteCRM: SuiteCRM - Open source CRM for the world · GitHub,SuiteCRM - Open source CRM for the world. Contribute to SuiteCRM/SuiteCRM development by creating an account on GitHub.,canonicalize_repo_key_or_store_redirect_alias,github_root_redirects_to_different_owner_repo,suitecrm@suitecrm
CVE-2024-36407,salesagility,suitecrm,salesagility@suitecrm,suitecrm@suitecrm,https://github.com/salesagility/SuiteCRM/security/advisories/GHSA-6p2f-wwx9-952r,repo_or_file,Vendor Advisory,confirmed_product_repo,high,product-repo and vendor-owner names match strongly,score_threshold,1.0,https://github.com/salesagility/suitecrm,https://github.com/SuiteCRM/SuiteCRM,200,GitHub - SuiteCRM/SuiteCRM: SuiteCRM - Open source CRM for the world · GitHub,SuiteCRM - Open source CRM for the world. Contribute to SuiteCRM/SuiteCRM development by creating an account on GitHub.,canonicalize_repo_key_or_store_redirect_alias,github_root_redirects_to_different_owner_repo,suitecrm@suitecrm
CVE-2024-36408,salesagility,suitecrm,salesagility@suitecrm,suitecrm@suitecrm,https://github.com/salesagility/SuiteCRM/security/advisories/GHSA-2g8f-gjrr-x5cg,repo_or_file,Vendor Advisory,confirmed_product_repo,high,product-repo and vendor-owner names match strongly,score_threshold,1.0,https://github.com/salesagility/suitecrm,https://github.com/SuiteCRM/SuiteCRM,200,GitHub - SuiteCRM/SuiteCRM: SuiteCRM - Open source CRM for the world · GitHub,SuiteCRM - Open source CRM for the world. Contribute to SuiteCRM/SuiteCRM development by creating an account on GitHub.,canonicalize_repo_key_or_store_redirect_alias,github_root_redirects_to_different_owner_repo,suitecrm@suitecrm
CVE-2024-36409,salesagility,suitecrm,salesagility@suitecrm,suitecrm@suitecrm,https://github.com/salesagility/SuiteCRM/security/advisories/GHSA-pxq4-vw23-v73f,repo_or_file,Vendor Advisory,confirmed_product_repo,high,product-repo and vendor-owner names match strongly,score_threshold,1.0,https://github.com/salesagility/suitecrm,https://github.com/SuiteCRM/SuiteCRM,200,GitHub - SuiteCRM/SuiteCRM: SuiteCRM - Open source CRM for the world · GitHub,SuiteCRM - Open source CRM for the world. Contribute to SuiteCRM/SuiteCRM development by creating an account on GitHub.,canonicalize_repo_key_or_store_redirect_alias,github_root_redirects_to_different_owner_repo,suitecrm@suitecrm
CVE-2024-36410,salesagility,suitecrm,salesagility@suitecrm,suitecrm@suitecrm,https://github.com/salesagility/SuiteCRM/security/advisories/GHSA-7jj8-m2wj-m6xq,repo_or_file,Third Party Advisory,confirmed_product_repo,high,product-repo and vendor-owner names match strongly,score_threshold,1.0,https://github.com/salesagility/suitecrm,https://github.com/SuiteCRM/SuiteCRM,200,GitHub - SuiteCRM/SuiteCRM: SuiteCRM - Open source CRM for the world · GitHub,SuiteCRM - Open source CRM for the world. Contribute to SuiteCRM/SuiteCRM development by creating an account on GitHub.,canonicalize_repo_key_or_store_redirect_alias,github_root_redirects_to_different_owner_repo,suitecrm@suitecrm
CVE-2024-36411,salesagility,suitecrm,salesagility@suitecrm,suitecrm@suitecrm,https://github.com/salesagility/SuiteCRM/security/advisories/GHSA-9rvr-mcrf-p4p7,repo_or_file,Vendor Advisory,confirmed_product_repo,high,product-repo and vendor-owner names match strongly,score_threshold,1.0,https://github.com/salesagility/suitecrm,https://github.com/SuiteCRM/SuiteCRM,200,GitHub - SuiteCRM/SuiteCRM: SuiteCRM - Open source CRM for the world · GitHub,SuiteCRM - Open source CRM for the world. Contribute to SuiteCRM/SuiteCRM development by creating an account on GitHub.,canonicalize_repo_key_or_store_redirect_alias,github_root_redirects_to_different_owner_repo,suitecrm@suitecrm
CVE-2024-36412,salesagility,suitecrm,salesagility@suitecrm,suitecrm@suitecrm,https://github.com/salesagility/SuiteCRM/security/advisories/GHSA-xjx2-38hv-5hh8,repo_or_file,Vendor Advisory,confirmed_product_repo,high,product-repo and vendor-owner names match strongly,score_threshold,1.0,https://github.com/salesagility/suitecrm,https://github.com/SuiteCRM/SuiteCRM,200,GitHub - SuiteCRM/SuiteCRM: SuiteCRM - Open source CRM for the world · GitHub,SuiteCRM - Open source CRM for the world. Contribute to SuiteCRM/SuiteCRM development by creating an account on GitHub.,canonicalize_repo_key_or_store_redirect_alias,github_root_redirects_to_different_owner_repo,suitecrm@suitecrm
CVE-2024-36413,salesagility,suitecrm,salesagility@suitecrm,suitecrm@suitecrm,https://github.com/salesagility/SuiteCRM/security/advisories/GHSA-ph2c-hvvf-r273,repo_or_file,Vendor Advisory,confirmed_product_repo,high,product-repo and vendor-owner names match strongly,score_threshold,1.0,https://github.com/salesagility/suitecrm,https://github.com/SuiteCRM/SuiteCRM,200,GitHub - SuiteCRM/SuiteCRM: SuiteCRM - Open source CRM for the world · GitHub,SuiteCRM - Open source CRM for the world. Contribute to SuiteCRM/SuiteCRM development by creating an account on GitHub.,canonicalize_repo_key_or_store_redirect_alias,github_root_redirects_to_different_owner_repo,suitecrm@suitecrm
CVE-2024-36414,salesagility,suitecrm,salesagility@suitecrm,suitecrm@suitecrm,https://github.com/salesagility/SuiteCRM/security/advisories/GHSA-wg74-772c-8gr7,repo_or_file,Vendor Advisory,confirmed_product_repo,high,product-repo and vendor-owner names match strongly,score_threshold,1.0,https://github.com/salesagility/suitecrm,https://github.com/SuiteCRM/SuiteCRM,200,GitHub - SuiteCRM/SuiteCRM: SuiteCRM - Open source CRM for the world · GitHub,SuiteCRM - Open source CRM for the world. Contribute to SuiteCRM/SuiteCRM development by creating an account on GitHub.,canonicalize_repo_key_or_store_redirect_alias,github_root_redirects_to_different_owner_repo,suitecrm@suitecrm
CVE-2024-36415,salesagility,suitecrm,salesagility@suitecrm,suitecrm@suitecrm,https://github.com/salesagility/SuiteCRM/security/advisories/GHSA-c82f-58jv-jfrh,repo_or_file,Vendor Advisory,confirmed_product_repo,high,product-repo and vendor-owner names match strongly,score_threshold,1.0,https://github.com/salesagility/suitecrm,https://github.com/SuiteCRM/SuiteCRM,200,GitHub - SuiteCRM/SuiteCRM: SuiteCRM - Open source CRM for the world · GitHub,SuiteCRM - Open source CRM for the world. Contribute to SuiteCRM/SuiteCRM development by creating an account on GitHub.,canonicalize_repo_key_or_store_redirect_alias,github_root_redirects_to_different_owner_repo,suitecrm@suitecrm
CVE-2024-36416,salesagility,suitecrm,salesagility@suitecrm,suitecrm@suitecrm,https://github.com/salesagility/SuiteCRM/security/advisories/GHSA-jrpp-22g3-2j77,repo_or_file,Vendor Advisory,confirmed_product_repo,high,product-repo and vendor-owner names match strongly,score_threshold,1.0,https://github.com/salesagility/suitecrm,https://github.com/SuiteCRM/SuiteCRM,200,GitHub - SuiteCRM/SuiteCRM: SuiteCRM - Open source CRM for the world · GitHub,SuiteCRM - Open source CRM for the world. Contribute to SuiteCRM/SuiteCRM development by creating an account on GitHub.,canonicalize_repo_key_or_store_redirect_alias,github_root_redirects_to_different_owner_repo,suitecrm@suitecrm
CVE-2024-36417,salesagility,suitecrm,salesagility@suitecrm,suitecrm@suitecrm,https://github.com/salesagility/SuiteCRM/security/advisories/GHSA-3www-6rqc-rm7j,repo_or_file,Vendor Advisory,confirmed_product_repo,high,product-repo and vendor-owner names match strongly,score_threshold,1.0,https://github.com/salesagility/suitecrm,https://github.com/SuiteCRM/SuiteCRM,200,GitHub - SuiteCRM/SuiteCRM: SuiteCRM - Open source CRM for the world · GitHub,SuiteCRM - Open source CRM for the world. Contribute to SuiteCRM/SuiteCRM development by creating an account on GitHub.,canonicalize_repo_key_or_store_redirect_alias,github_root_redirects_to_different_owner_repo,suitecrm@suitecrm
CVE-2024-36418,salesagility,suitecrm,salesagility@suitecrm,suitecrm@suitecrm,https://github.com/salesagility/SuiteCRM/security/advisories/GHSA-mfj5-37v4-vh5w,repo_or_file,Third Party Advisory,confirmed_product_repo,high,product-repo and vendor-owner names match strongly,score_threshold,1.0,https://github.com/salesagility/suitecrm,https://github.com/SuiteCRM/SuiteCRM,200,GitHub - SuiteCRM/SuiteCRM: SuiteCRM - Open source CRM for the world · GitHub,SuiteCRM - Open source CRM for the world. Contribute to SuiteCRM/SuiteCRM development by creating an account on GitHub.,canonicalize_repo_key_or_store_redirect_alias,github_root_redirects_to_different_owner_repo,suitecrm@suitecrm
CVE-2024-36419,salesagility,suitecrm,salesagility@suitecrm-core,suitecrm@suitecrm-core,https://github.com/salesagility/SuiteCRM-Core/security/advisories/GHSA-3323-hjq3-c6vc,repo_or_file,Third Party Advisory,confirmed_product_repo,high,product-repo and vendor-owner names match strongly,score_threshold,0.974,https://github.com/salesagility/suitecrm-core,https://github.com/SuiteCRM/SuiteCRM-Core,200,GitHub - SuiteCRM/SuiteCRM-Core: SuiteCRM - Open source CRM for the world · GitHub,SuiteCRM - Open source CRM for the world. Contribute to SuiteCRM/SuiteCRM-Core development by creating an account on GitHub.,canonicalize_repo_key_or_store_redirect_alias,github_root_redirects_to_different_owner_repo,suitecrm@suitecrm-core
CVE-2024-37568,authlib,authlib,lepture@authlib,authlib@authlib,https://github.com/lepture/authlib/issues/654,issue,Exploit;Issue Tracking,confirmed_product_repo_owner_diff,high,product-repo name matches and GitHub title/description contains product identity,ref_clean_repo_score_ge_threshold,0.65,https://github.com/lepture/authlib,https://github.com/authlib/authlib,200,"GitHub - authlib/authlib: The ultimate Python library in building OAuth, OpenID Connect clients and servers. JWS, JWE, JWK, JWA, JWT included. · GitHub","The ultimate Python library in building OAuth, OpenID Connect clients and servers. JWS, JWE, JWK, JWA, JWT included. - authlib/authlib",canonicalize_repo_key_or_store_redirect_alias,github_root_redirects_to_different_owner_repo,authlib@authlib
CVE-2024-37895,lobehub,lobe_chat,lobehub@lobe-chat,lobehub@lobehub,https://github.com/lobehub/lobe-chat/security/advisories/GHSA-p36r-qxgx-jq2v,repo_or_file,Exploit;Vendor Advisory,confirmed_product_repo,high,product-repo and vendor-owner names match strongly,score_threshold,1.0,https://github.com/lobehub/lobe-chat,https://github.com/lobehub/lobehub,200,"GitHub - lobehub/lobehub: 🤯 LobeHub is your Chief Agent Operator, organizing your agents into 7×24 operations by hiring, scheduling, and reporting on your entire AI team. · GitHub","🤯 LobeHub is your Chief Agent Operator, organizing your agents into 7×24 operations by hiring, scheduling, and reporting on your entire AI team. - lobehub/lobehub",canonicalize_repo_key_or_store_redirect_alias,github_root_redirects_to_different_owner_repo,lobehub@lobehub
CVE-2024-40453,squirrelly,squirrelly,squirrellyjs@squirrelly,bgub@squirrelly,https://github.com/squirrellyjs/squirrelly,repo_or_file,Product,confirmed_product_repo_owner_diff,high,"product-repo name matches and GitHub title/description contains product identity; metadata has non-product terms, but product-repo relation is strong",score_threshold,0.9466507156946637,https://github.com/squirrellyjs/squirrelly,https://github.com/bgub/squirrelly,200,"GitHub - bgub/squirrelly: Semi-embedded JS template engine that supports helpers, filters, partials, and template inheritance. 4KB minzipped, written in TypeScript ⛺ · GitHub","Semi-embedded JS template engine that supports helpers, filters, partials, and template inheritance. 4KB minzipped, written in TypeScript ⛺ - bgub/squirrelly",canonicalize_repo_key_or_store_redirect_alias,github_root_redirects_to_different_owner_repo,bgub@squirrelly
CVE-2024-42361,apache,hertzbeat,dromara@hertzbeat,apache@hertzbeat,https://github.com/dromara/hertzbeat/blob/1f12ac9f2a1a3d86b1d476775e14174243b250a8/manager/src/main/java/org/dromara/hertzbeat/manager/controller/MonitorsController.java#L202,repo_or_file,Patch,confirmed_product_repo_owner_diff,high,product-repo name matches and GitHub title/description contains product identity,ref_clean_repo_score_ge_threshold,0.65,https://github.com/dromara/hertzbeat,https://github.com/apache/hertzbeat,200,GitHub - apache/hertzbeat: An AI-powered next-generation open source real-time observability system. · GitHub,An AI-powered next-generation open source real-time observability system. - apache/hertzbeat,canonicalize_repo_key_or_store_redirect_alias,github_root_redirects_to_different_owner_repo,apache@hertzbeat
CVE-2024-42650,emqx,nanomq,emqx@nanomq,nanomq@nanomq,https://github.com/emqx/nanomq/issues/1168,issue,Exploit;Issue Tracking,confirmed_product_repo,high,product-repo and vendor-owner names match strongly,score_threshold,1.0,https://github.com/emqx/nanomq,https://github.com/nanomq/nanomq,200,GitHub - nanomq/nanomq: An ultra-lightweight and blazing-fast Messaging Bus/MQTT Broker for Edge & SDV · GitHub,An ultra-lightweight and blazing-fast Messaging  Bus/MQTT Broker for Edge & SDV - nanomq/nanomq,canonicalize_repo_key_or_store_redirect_alias,github_root_redirects_to_different_owner_repo,nanomq@nanomq
CVE-2024-45392,salesagility,suitecrm,salesagility@suitecrm,suitecrm@suitecrm,https://github.com/salesagility/SuiteCRM/security/advisories/GHSA-8qfx-h7pm-2587,repo_or_file,Third Party Advisory,confirmed_product_repo,high,product-repo and vendor-owner names match strongly,score_threshold,1.0,https://github.com/salesagility/suitecrm,https://github.com/SuiteCRM/SuiteCRM,200,GitHub - SuiteCRM/SuiteCRM: SuiteCRM - Open source CRM for the world · GitHub,SuiteCRM - Open source CRM for the world. Contribute to SuiteCRM/SuiteCRM development by creating an account on GitHub.,canonicalize_repo_key_or_store_redirect_alias,github_root_redirects_to_different_owner_repo,suitecrm@suitecrm
